b;area;t;x;SHIP;loading_condition_id
32.2;217.79;7.68;93.5;174;
31.78;202.37;7.66;102.0;174;
30.26;180.97;7.64;110.5;174;
27.57;154.14;7.62;119.0;174;
23.66;124.4;7.6;127.5;174;
18.61;94.16;7.58;136.0;174;
13.14;65.61;7.56;144.5;174;
7.67;42.6;7.54;153.0;174;
3.46;29.4;7.52;161.5;174;
1.72;22.12;7.05;170.0;174;
0.0;0.0;0.0;0.0;175;
4.19;9.44;7.3;8.5;175;
19.64;44.44;7.86;17.0;175;
26.79;85.09;7.84;25.5;175;
30.27;126.49;7.82;34.0;175;
31.85;163.02;7.8;42.5;175;
32.2;192.46;7.78;51.0;175;
32.2;213.42;7.76;59.5;175;
32.2;225.36;7.74;68.0;175;
32.2;229.16;7.72;76.5;175;
32.2;226.24;7.7;85.0;175;
32.2;217.79;7.68;93.5;175;
31.78;202.37;7.66;102.0;175;
30.26;180.97;7.64;110.5;175;
27.57;154.14;7.62;119.0;175;
23.66;124.4;7.6;127.5;175;
18.61;94.16;7.58;136.0;175;
13.14;65.61;7.56;144.5;175;
7.67;42.6;7.54;153.0;175;
3.46;29.4;7.52;161.5;175;
1.72;22.12;7.05;170.0;175;
0.0;0.0;0.0;0.0;176;
25.43;61.98;11.35;13.7;176;
38.89;206.55;11.35;27.4;176;
43.35;344.37;11.35;41.099999999999994;176;
43.4;434.89;11.35;54.8;176;
43.4;475.52;11.35;68.5;176;
43.4;488.15;11.35;82.19999999999999;176;
43.4;490.1;11.35;95.89999999999999;176;
43.4;490.1;11.35;109.6;176;
43.4;490.1;11.35;123.3;176;
43.4;490.1;11.35;137.0;176;
43.4;490.1;11.35;150.7;176;
43.4;490.1;11.35;164.39999999999998;176;
43.4;488.93;11.35;178.1;176;
43.4;480.9;11.35;191.79999999999998;176;
43.07;455.54;11.35;205.5;176;
39.67;400.54;11.35;219.2;176;
31.79;312.11;11.35;232.89999999999998;176;
20.1;197.97;11.35;246.6;176;
8.08;94.07;11.35;260.3;176;
0.1;27.1;9.45;274.0;176;
0.0;0.0;0.0;0.0;177;
8.2;30.64;9.6;13.7;177;
34.42;142.42;9.6;27.4;177;
42.29;269.67;9.6;41.099999999999994;177;
43.4;358.94;9.6;54.8;177;
43.4;399.57;9.6;68.5;177;
43.4;412.2;9.6;82.19999999999999;177;
43.4;414.15;9.6;95.89999999999999;177;
43.4;414.15;9.6;109.6;177;
43.4;414.15;9.6;123.3;177;
43.4;414.15;9.6;137.0;177;
43.4;414.15;9.6;150.7;177;
43.4;414.15;9.6;164.39999999999998;177;
43.4;412.98;9.6;178.1;177;
43.4;404.95;9.6;191.79999999999998;177;
42.89;380.59;9.6;205.5;177;
39.07;331.88;9.6;219.2;177;
31.22;257.11;9.6;232.89999999999998;177;
19.94;162.91;9.6;246.6;177;
8.82;79.17;9.6;260.3;177;
3.28;25.0;7.7;274.0;177;
0.1;0.001;0.01;0.0;180;
27.69;85.51;11.56;13.75;180;
38.98;261.1;11.8;27.5;180;
43.2;391.1;11.8;41.25;180;
44.19;466.3;11.8;55.0;180;
44.2;501.5;11.8;68.75;180;
44.2;514.0;11.8;82.5;180;
44.2;518.0;11.8;96.25;180;
44.2;518.8;11.8;110.0;180;
44.2;518.9;11.8;123.75;180;
44.2;518.9;11.8;137.5;180;
44.2;518.9;11.8;151.25;180;
44.2;518.5;11.8;165.0;180;
44.2;514.7;11.8;178.75;180;
44.2;503.9;11.8;192.5;180;
43.63;477.5;11.8;206.25;180;
40.15;421.6;11.8;220.0;180;
32.31;329.3;11.8;233.75;180;
20.8;210.5;11.8;247.5;180;
10.22;100.6;11.8;261.25;180;
5.94;40.1;10.82;275.0;180;
0.1;0.001;0.01;0.0;181;
27.69;85.51;11.56;13.75;181;
38.98;261.1;11.8;27.5;181;
43.2;391.1;11.8;41.25;181;
44.19;466.3;11.8;55.0;181;
44.2;501.5;11.8;68.75;181;
44.2;514.0;11.8;82.5;181;
44.2;518.0;11.8;96.25;181;
44.2;518.8;11.8;110.0;181;
44.2;518.9;11.8;123.75;181;
44.2;518.9;11.8;137.5;181;
44.2;518.9;11.8;151.25;181;
44.2;518.5;11.8;165.0;181;
44.2;514.7;11.8;178.75;181;
44.2;503.9;11.8;192.5;181;
43.63;477.5;11.8;206.25;181;
40.15;421.6;11.8;220.0;181;
32.31;329.3;11.8;233.75;181;
20.8;210.5;11.8;247.5;181;
10.22;100.6;11.8;261.25;181;
5.94;40.1;10.82;275.0;181;
0.01;0.01;0.01;0.0;182;
25.65;73.69;9.33;13.75;182;
38.65;218.19;9.7;27.5;182;
46.15;336.19;9.7;41.25;182;
49.5;423.01;9.7;55.0;182;
50.0;460.75;9.7;68.75;182;
50.0;474.82;9.7;82.5;182;
50.0;476.27;9.7;96.25;182;
50.0;476.27;9.7;110.0;182;
50.0;476.27;9.7;123.75;182;
50.0;476.27;9.7;137.5;182;
50.0;476.27;9.7;151.25;182;
50.0;476.27;9.7;165.0;182;
50.0;474.33;9.7;178.75;182;
50.0;466.57;9.7;192.5;182;
49.45;444.17;9.7;206.25;182;
46.0;394.44;9.7;220.0;182;
37.0;305.42;9.7;233.75;182;
23.0;187.85;9.7;247.5;182;
9.35;89.7;9.7;261.25;182;
1.0;7.95;7.96;275.0;182;
0.01;0.0;0.01;0.0;183;
32.92;99.74;3.03;15.15;183;
42.45;289.48;6.82;30.3;183;
48.02;444.4;10.08;45.45;183;
49.95;535.7;11.89;60.6;183;
50.0;575.46;12.0;75.75;183;
49.99;589.44;12.0;90.9;183;
50.0;591.24;12.0;106.05;183;
50.0;591.24;12.0;121.2;183;
50.0;591.24;12.0;136.35;183;
50.0;591.24;12.0;151.5;183;
50.0;591.24;12.0;166.65;183;
50.0;591.24;12.0;181.8;183;
50.0;589.44;12.0;196.95000000000002;183;
50.0;581.28;12.0;212.1;183;
49.7;557.81;12.0;227.25;183;
46.74;500.14;12.0;242.4;183;
38.16;390.93;12.0;257.55;183;
23.49;240.19;12.0;272.7;183;
7.9;94.47;11.96;287.85;183;
0.07;0.72;10.32;303.0;183;
0.01;0.0;0.01;0.0;184;
25.65;73.69;9.33;15.15;184;
38.65;218.19;9.7;30.3;184;
46.15;336.19;9.7;45.45;184;
49.5;423.01;9.7;60.6;184;
50.0;460.75;9.7;75.75;184;
50.0;474.82;9.7;90.9;184;
50.0;476.27;9.7;106.05;184;
50.0;476.27;9.7;121.2;184;
50.0;476.27;9.7;136.35;184;
50.0;476.27;9.7;151.5;184;
50.0;476.27;9.7;166.65;184;
50.0;476.27;9.7;181.8;184;
50.0;474.33;9.7;196.95000000000002;184;
50.0;466.57;9.7;212.1;184;
49.45;444.17;9.7;227.25;184;
46.0;394.44;9.7;242.4;184;
37.0;305.42;9.7;257.55;184;
23.0;187.85;9.7;272.7;184;
9.35;89.7;9.7;287.85;184;
1.0;7.95;7.96;303.0;184;
17.46;58.4;5.15;0.0;185;
33.97;272.0;18.0;14.309999999999999;185;
42.03;518.7;18.0;28.619999999999997;185;
44.58;690.7;18.0;42.92999999999999;185;
45.0;775.9;18.0;57.239999999999995;185;
45.0;801.9;18.0;71.55;185;
45.0;808.7;18.0;85.85999999999999;185;
45.0;808.7;18.0;100.16999999999999;185;
45.0;808.7;18.0;114.47999999999999;185;
45.0;808.7;18.0;128.79;185;
45.0;808.7;18.0;143.1;185;
45.0;808.7;18.0;157.41;185;
45.0;808.7;18.0;171.71999999999997;185;
45.0;808.7;18.0;186.02999999999997;185;
45.0;808.7;18.0;200.33999999999997;185;
45.0;808.7;18.0;214.64999999999998;185;
45.0;807.9;18.0;228.95999999999998;185;
43.66;771.9;18.0;243.26999999999998;185;
37.63;658.3;18.0;257.58;185;
21.49;405.9;18.0;271.89;185;
0.01;30.8;15.0;286.2;185;
21.52;31.51;2.63;0.0;186;
37.83;194.9;8.0;16.1;186;
46.98;380.87;11.0;32.2;186;
50.17;521.79;12.0;48.300000000000004;186;
51.0;567.26;12.0;64.4;186;
51.0;596.58;12.0;80.5;186;
51.0;608.21;12.0;96.60000000000001;186;
51.0;610.65;12.0;112.70000000000002;186;
51.0;610.65;12.0;128.8;186;
51.0;610.65;12.0;144.9;186;
51.0;610.65;12.0;161.0;186;
51.0;610.65;12.0;177.10000000000002;186;
51.0;610.65;12.0;193.20000000000002;186;
51.0;608.94;12.0;209.3;186;
51.0;602.88;12.0;225.40000000000003;186;
50.85;584.27;12.0;241.50000000000003;186;
49.29;539.73;12.0;257.6;186;
43.92;449.2;12.0;273.70000000000005;186;
32.26;306.37;12.0;289.8;186;
14.77;146.7;12.0;305.90000000000003;186;
0.7;56.84;11.6;322.0;186;
4.47;0.96;0.43;0.0;187;
30.58;117.69;9.8;16.1;187;
43.64;266.1;9.8;32.2;187;
49.15;395.29;9.39;48.300000000000004;187;
50.79;455.14;9.8;64.4;187;
51.0;484.36;9.8;80.5;187;
51.0;496.0;9.8;96.60000000000001;187;
51.0;498.45;9.8;112.70000000000002;187;
51.0;498.45;9.8;128.8;187;
51.0;498.45;9.8;144.9;187;
51.0;498.45;9.8;161.0;187;
51.0;498.45;9.8;177.10000000000002;187;
51.0;498.45;9.8;193.20000000000002;187;
51.0;496.75;9.8;209.3;187;
51.0;490.7;9.8;225.40000000000003;187;
50.71;472.51;9.8;241.50000000000003;187;
48.69;431.97;9.8;257.6;187;
42.76;353.84;9.8;273.70000000000005;187;
30.71;237.06;9.8;289.8;187;
14.29;114.72;9.8;305.90000000000003;187;
3.85;71.91;9.8;322.0;187;
18.73;3.0;0.18;0.0;188;3.0
35.64;148.0;11.19;15.1;188;3.0
44.48;335.0;12.0;30.2;188;3.0
48.98;465.3;12.0;45.3;188;3.0
50.0;545.7;12.0;60.4;188;3.0
50.0;581.3;12.0;75.5;188;3.0
50.0;593.1;12.0;90.6;188;3.0
50.0;597.6;12.0;105.7;188;3.0
50.0;597.6;12.0;120.8;188;3.0
50.0;597.6;12.0;135.9;188;3.0
50.0;597.6;12.0;151.0;188;3.0
50.0;597.6;12.0;166.1;188;3.0
50.0;597.6;12.0;181.2;188;3.0
50.0;595.2;12.0;196.29999999999998;188;3.0
50.0;579.5;12.0;211.4;188;3.0
49.23;545.6;12.0;226.5;188;3.0
46.23;479.9;12.0;241.6;188;3.0
38.58;378.9;12.0;256.7;188;3.0
25.79;248.1;12.0;271.8;188;3.0
11.08;123.9;12.0;286.9;188;3.0
0.34;47.1;10.36;302.0;188;3.0
0.0;0.0;0.0;0.0;189;4.0
24.61;74.4;8.79;15.1;189;4.0
38.58;224.8;9.6;30.2;189;4.0
46.88;351.5;9.6;45.3;189;4.0
49.95;423.6;9.6;60.4;189;4.0
50.0;461.9;9.6;75.5;189;4.0
50.0;473.7;9.6;90.6;189;4.0
50.0;477.6;9.6;105.7;189;4.0
50.0;477.6;9.6;120.8;189;4.0
50.0;477.6;9.6;135.9;189;4.0
50.0;477.6;9.6;151.0;189;4.0
50.0;477.6;9.6;166.1;189;4.0
50.0;477.6;9.6;181.2;189;4.0
50.0;473.7;9.6;196.29999999999998;189;4.0
49.82;459.8;9.6;211.4;189;4.0
48.46;427.9;9.6;226.5;189;4.0
44.8;371.0;9.6;241.6;189;4.0
36.79;285.4;9.6;256.7;189;4.0
24.54;190.5;9.6;271.8;189;4.0
11.83;99.0;9.6;286.9;189;4.0
5.2;39.4;7.96;302.0;189;4.0
30.19;11.2;0.8;0.0;190;
46.72;211.0;11.44;16.6;190;
52.43;410.2;12.0;33.2;190;
53.8;539.9;12.0;49.800000000000004;190;
53.8;608.0;12.0;66.4;190;
53.8;634.8;12.0;83.0;190;
53.8;643.1;12.0;99.60000000000001;190;
53.8;643.1;12.0;116.20000000000002;190;
53.8;643.1;12.0;132.8;190;
53.8;643.1;12.0;149.4;190;
53.8;643.1;12.0;166.0;190;
53.8;643.1;12.0;182.60000000000002;190;
53.8;643.1;12.0;199.20000000000002;190;
53.8;641.1;12.0;215.8;190;
53.8;628.5;12.0;232.40000000000003;190;
53.7;592.8;12.0;249.00000000000003;190;
51.16;522.7;12.0;265.6;190;
43.94;402.9;12.0;282.20000000000005;190;
30.84;244.1;12.0;298.8;190;
13.02;103.5;12.0;315.40000000000003;190;
0.01;13.2;11.19;332.0;190;
0.0;0.0;0.0;0.0;191;
35.85;105.8;9.04;16.6;191;
48.58;284.5;9.6;33.2;191;
53.2;407.2;9.6;49.800000000000004;191;
53.8;478.6;9.6;66.4;191;
53.8;506.1;9.6;83.0;191;
53.8;514.0;9.6;99.60000000000001;191;
53.8;514.0;9.6;116.20000000000002;191;
53.8;514.0;9.6;132.8;191;
53.8;514.0;9.6;149.4;191;
53.8;514.0;9.6;166.0;191;
53.8;514.0;9.6;182.60000000000002;191;
53.8;514.0;9.6;199.20000000000002;191;
53.8;512.4;9.6;215.8;191;
53.8;498.1;9.6;232.40000000000003;191;
53.28;464.3;9.6;249.00000000000003;191;
50.16;405.1;9.6;265.6;191;
42.51;311.4;9.6;282.20000000000005;191;
29.46;186.7;9.6;298.8;191;
14.01;84.6;9.6;315.40000000000003;191;
5.73;5.8;8.79;332.0;191;
7.63;2.41;0.5;0.0;192;
8.96;4.73;0.77;2.34;192;
9.82;8.7;2.47;4.68;192;
10.15;13.68;2.9;7.02;192;
10.22;17.74;2.9;9.36;192;
10.21;21.14;2.9;11.7;192;
10.21;23.78;2.9;14.04;192;
10.21;25.54;2.9;16.38;192;
